[2022-02-07 06:53:02,632] INFO       Loading Config Data
[2022-02-07 08:03:17,965] DEBUG      Traverse from a3_town_start to a3_ormus
[2022-02-07 08:03:26,191] DEBUG      Waiting for templates: ['SUPER_HEALING_POTION']
[2022-02-07 08:03:26,218] DEBUG      Found Match: SUPER_HEALING_POTION (99.4% confidence)
[2022-02-07 08:03:29,381] DEBUG      Waiting for templates: ['SUPER_MANA_POTION']
[2022-02-07 08:03:29,403] DEBUG      Found Match: SUPER_MANA_POTION (99.4% confidence)
[2022-02-07 08:03:31,985] DEBUG      Will pickup: {'rejuv': 0, 'health': 0, 'mana': 0}
[2022-02-07 08:03:32,029] INFO       Run Trav
[2022-02-07 08:03:32,030] DEBUG      Traverse from a3_ormus to a3_stash_wp
[2022-02-07 08:03:36,195] DEBUG      Select A3_WP (89.2% confidence)
[2022-02-07 08:03:41,269] DEBUG      Waiting for templates: ['TRAV_0', 'TRAV_1', 'TRAV_20']
[2022-02-07 08:03:41,356] DEBUG      Found Match: TRAV_0 (99.9% confidence)
[2022-02-07 08:03:41,751] INFO       Health Manager is now active
[2022-02-07 08:03:44,094] DEBUG      Traverse from a3_trav_start to a3_trav_center_stairs
[2022-02-07 08:03:52,062] DEBUG      Traverse: [228, 229]
[2022-02-07 08:04:02,722] DEBUG      Drink health potion in slot 2. HP: 76.2%, Mana: 54.6%
[2022-02-07 08:04:04,307] DEBUG      Drink mana potion in slot 1. HP: 78.5%, Mana: 47.5%
[2022-02-07 08:04:15,031] DEBUG      Took a screenshot of current loot
[2022-02-07 08:04:16,303] DEBUG      Traverse: [230]
[2022-02-07 08:04:17,646] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 08:04:17,673] DEBUG      Found Match: SAVE_AND_EXIT_NO_HIGHLIGHT (93.1% confidence)
[2022-02-07 08:04:19,870] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 08:04:21,729] INFO       End game. Elapsed time: 74.54s
[2022-02-07 08:04:22,197] INFO       Starting game #46
[2022-02-07 08:04:22,198] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 08:04:23,195] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 08:04:23,196] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK']
[2022-02-07 08:04:23,211] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 08:04:23,211] DEBUG      Wait for Play button
[2022-02-07 08:04:23,243] DEBUG      Found Play Btn
[2022-02-07 08:04:23,699] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-07 08:04:23,767] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-07 08:04:26,293] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 08:04:32,320] DEBUG      Found Match: A3_TOWN_1 (80.2% confidence)
[2022-02-07 08:04:32,321] INFO       Capabilities: CharacterCapabilities(can_teleport_natively=False, can_teleport_with_charges=False)
[2022-02-07 08:04:32,486] INFO       Health Manager is now pausing
[2022-02-07 08:04:33,079] DEBUG      Will pickup: {'rejuv': 0, 'health': 1, 'mana': 1}
[2022-02-07 08:04:33,134] INFO       Run Trav
[2022-02-07 08:04:33,135] DEBUG      Traverse from a3_town_start to a3_stash_wp
[2022-02-07 08:04:40,919] DEBUG      Select A3_WP (91.9% confidence)
[2022-02-07 08:04:46,095] DEBUG      Waiting for templates: ['TRAV_0', 'TRAV_1', 'TRAV_20']
[2022-02-07 08:04:46,175] INFO       Health Manager is now active
[2022-02-07 08:04:46,183] DEBUG      Found Match: TRAV_0 (99.9% confidence)
[2022-02-07 08:04:48,912] DEBUG      Traverse from a3_trav_start to a3_trav_center_stairs
[2022-02-07 08:04:57,515] DEBUG      Traverse: [228, 229]
[2022-02-07 08:05:07,848] DEBUG      Drink health potion in slot 2. HP: 78.1%, Mana: 61.2%
[2022-02-07 08:05:10,950] DEBUG      Drink mana potion in slot 1. HP: 79.5%, Mana: 46.4%
[2022-02-07 08:05:11,368] DEBUG      Drink health potion in slot 2. HP: 79.3%, Mana: 46.4%
[2022-02-07 08:05:20,636] DEBUG      Took a screenshot of current loot
[2022-02-07 08:05:27,129] DEBUG      Traverse: [230]
[2022-02-07 08:05:28,396] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 08:05:28,436] DEBUG      Found Match: SAVE_AND_EXIT_NO_HIGHLIGHT (100.0% confidence)
[2022-02-07 08:05:30,802] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 08:05:32,309] INFO       End game. Elapsed time: 70.11s
[2022-02-07 08:05:32,769] INFO       Starting game #47
[2022-02-07 08:05:32,770] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 08:05:33,756] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 08:05:33,756] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK']
[2022-02-07 08:05:33,773] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 08:05:33,774] DEBUG      Wait for Play button
[2022-02-07 08:05:33,789] DEBUG      Found Play Btn
[2022-02-07 08:05:34,146] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-07 08:05:34,213] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-07 08:05:36,808] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 08:05:42,869] DEBUG      Found Match: A3_TOWN_1 (80.4% confidence)
[2022-02-07 08:05:42,871] INFO       Capabilities: CharacterCapabilities(can_teleport_natively=False, can_teleport_with_charges=False)
[2022-02-07 08:05:42,885] INFO       Health Manager is now pausing
[2022-02-07 08:05:43,641] DEBUG      Will pickup: {'rejuv': 0, 'health': 2, 'mana': 0}
[2022-02-07 08:05:45,427] INFO       Stashing items
[2022-02-07 08:05:45,427] DEBUG      Traverse from a3_town_start to a3_stash_wp
[2022-02-07 08:05:52,945] DEBUG      Select A3_STASH (76.1% confidence)
[2022-02-07 08:05:54,815] DEBUG      Searching for inventory gold btn...
[2022-02-07 08:05:55,065] DEBUG      Waiting for templates: ['INVENTORY_GOLD_BTN']
[2022-02-07 08:05:55,093] DEBUG      Found Match: INVENTORY_GOLD_BTN (100.0% confidence)
[2022-02-07 08:05:55,094] DEBUG      Found inventory gold btn
[2022-02-07 08:05:55,107] DEBUG      Stashing gold
[2022-02-07 08:06:24,849] DEBUG      Check if stash is full
[2022-02-07 08:06:25,602] DEBUG      Done stashing
[2022-02-07 08:06:26,082] INFO       Running transmutes
[2022-02-07 08:06:26,083] DEBUG      Waiting for templates: ['INVENTORY_GOLD_BTN']
[2022-02-07 08:06:26,105] DEBUG      Found Match: INVENTORY_GOLD_BTN (100.0% confidence)
[2022-02-07 08:06:26,106] INFO       Starting gem transmute
[2022-02-07 08:06:32,527] INFO       No more gems to cube
[2022-02-07 08:06:32,528] INFO       Putting back gems in the following stash tabs (by priority): [3, 2, 1, 0]
[2022-02-07 08:06:32,618] INFO       Finished gem transmute
[2022-02-07 08:06:33,660] INFO       Run Trav
[2022-02-07 08:06:33,660] DEBUG      Traverse from a3_stash_wp to a3_stash_wp
[2022-02-07 08:06:34,472] DEBUG      Select A3_WP (91.2% confidence)
[2022-02-07 08:06:39,998] DEBUG      Waiting for templates: ['TRAV_0', 'TRAV_1', 'TRAV_20']
[2022-02-07 08:06:40,086] DEBUG      Found Match: TRAV_0 (99.9% confidence)
[2022-02-07 08:06:40,207] INFO       Health Manager is now active
[2022-02-07 08:06:42,880] DEBUG      Traverse from a3_trav_start to a3_trav_center_stairs
[2022-02-07 08:06:50,799] DEBUG      Traverse: [228, 229]
[2022-02-07 08:07:02,603] DEBUG      Drink mana potion in slot 1. HP: 95.9%, Mana: 49.9%
[2022-02-07 08:07:14,169] DEBUG      Took a screenshot of current loot
[2022-02-07 08:07:19,174] DEBUG      Traverse: [230]
[2022-02-07 08:07:19,611] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 08:07:19,637] DEBUG      Found Match: SAVE_AND_EXIT_NO_HIGHLIGHT (100.0% confidence)
[2022-02-07 08:07:22,182] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 08:07:25,628] INFO       End game. Elapsed time: 112.86s
[2022-02-07 08:07:25,955] INFO       Starting game #48
[2022-02-07 08:07:25,955] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 08:07:26,921] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 08:07:26,922] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK']
[2022-02-07 08:07:26,941] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 08:07:26,942] DEBUG      Wait for Play button
[2022-02-07 08:07:26,959] DEBUG      Found Play Btn
[2022-02-07 08:07:27,366] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-07 08:07:27,450] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-07 08:07:30,045] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 08:07:36,893] DEBUG      Found Match: A3_TOWN_1 (80.3% confidence)
[2022-02-07 08:07:36,895] INFO       Capabilities: CharacterCapabilities(can_teleport_natively=False, can_teleport_with_charges=False)
[2022-02-07 08:07:36,968] INFO       Health Manager is now pausing
[2022-02-07 08:07:37,657] DEBUG      Will pickup: {'rejuv': 0, 'health': 1, 'mana': 0}
[2022-02-07 08:07:37,718] INFO       Run Trav
[2022-02-07 08:07:37,719] DEBUG      Traverse from a3_town_start to a3_stash_wp
[2022-02-07 08:07:45,553] DEBUG      Select A3_WP (93.5% confidence)
[2022-02-07 08:07:50,563] DEBUG      Waiting for templates: ['TRAV_0', 'TRAV_1', 'TRAV_20']
[2022-02-07 08:07:50,640] INFO       Health Manager is now active
[2022-02-07 08:07:50,660] DEBUG      Found Match: TRAV_0 (99.9% confidence)
[2022-02-07 08:07:53,471] DEBUG      Traverse from a3_trav_start to a3_trav_center_stairs
[2022-02-07 08:08:01,797] DEBUG      Traverse: [228, 229]
[2022-02-07 08:08:14,717] DEBUG      Drink mana potion in slot 1. HP: 94.3%, Mana: 46.0%
[2022-02-07 08:08:25,183] DEBUG      Took a screenshot of current loot
[2022-02-07 08:09:36,351] INFO       Force Exit
[2022-02-07 08:17:35,261] INFO       Loading Config Data
[2022-02-07 08:17:35,706] WARNING    WARNING: logger was setup already, deleting all previously existing handlers
[2022-02-07 08:17:39,577] DEBUG      Using WinAPI to search for window under D2R.exe process
[2022-02-07 08:17:39,580] DEBUG      Set offsets: left 637px, top 225px
[2022-02-07 08:17:40,356] INFO       Start health monitoring
[2022-02-07 08:17:40,356] INFO       Start Death monitoring
[2022-02-07 08:17:40,400] INFO       Setting up Hammerdin
[2022-02-07 08:17:40,403] INFO       Doing runs: odict_keys(['run_trav'])
[2022-02-07 08:17:40,404] INFO       Starting game #1
[2022-02-07 08:17:40,405] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 08:17:41,397] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 08:17:41,398] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK']
[2022-02-07 08:17:41,415] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 08:17:41,416] DEBUG      Wait for Play button
[2022-02-07 08:17:41,433] DEBUG      Found Play Btn
[2022-02-07 08:17:41,906] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-07 08:17:41,972] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-07 08:17:44,449] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 08:17:51,196] DEBUG      Found Match: A3_TOWN_1 (80.7% confidence)
[2022-02-07 08:17:53,423] DEBUG      Waiting for templates: ['ITEM_PICKUP_ENABLED', 'ITEM_PICKUP_DISABLED']
[2022-02-07 08:17:56,473] DEBUG      Could not find any of the above templates
[2022-02-07 08:17:56,474] ERROR      Failed to detect if /nopickup command was applied or not
[2022-02-07 08:17:56,475] INFO       Capabilities: CharacterCapabilities(can_teleport_natively=False, can_teleport_with_charges=False)
[2022-02-07 08:17:57,217] DEBUG      Will pickup: {'rejuv': 0, 'health': 1, 'mana': 1}
[2022-02-07 08:17:57,280] INFO       Run Trav
[2022-02-07 08:17:57,281] DEBUG      Traverse from a3_town_start to a3_stash_wp
[2022-02-07 08:18:05,183] DEBUG      Select A3_WP (92.5% confidence)
[2022-02-07 08:18:10,224] DEBUG      Waiting for templates: ['TRAV_0', 'TRAV_1', 'TRAV_20']
[2022-02-07 08:18:10,311] DEBUG      Found Match: TRAV_0 (99.9% confidence)
[2022-02-07 08:18:10,315] INFO       Health Manager is now active
[2022-02-07 08:18:13,049] DEBUG      Traverse from a3_trav_start to a3_trav_center_stairs
[2022-02-07 08:18:21,515] DEBUG      Traverse: [228, 229]
[2022-02-07 08:18:33,495] DEBUG      Drink health potion in slot 2. HP: 77.5%, Mana: 56.4%
[2022-02-07 08:18:35,096] DEBUG      Drink mana potion in slot 1. HP: 81.6%, Mana: 46.5%
[2022-02-07 08:18:39,618] DEBUG      Drink health potion in slot 2. HP: 75.1%, Mana: 93.8%
[2022-02-07 08:18:43,169] DEBUG      Drink health potion in slot 2. HP: 79.6%, Mana: 99.7%
[2022-02-07 08:18:43,988] DEBUG      Drink mana potion in slot 1. HP: 75.2%, Mana: 0.0%
[2022-02-07 08:18:44,863] DEBUG      Took a screenshot of current loot
[2022-02-07 08:18:46,790] DEBUG      Drink health potion in slot 2. HP: 79.6%, Mana: 99.2%
[2022-02-07 08:18:51,291] DEBUG      Traverse: [230]
[2022-02-07 08:18:52,666] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 08:18:52,682] DEBUG      Found Match: SAVE_AND_EXIT_NO_HIGHLIGHT (93.1% confidence)
[2022-02-07 08:18:55,238] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 08:18:58,646] INFO       End game. Elapsed time: 78.24s
[2022-02-07 08:18:59,015] INFO       Starting game #2
[2022-02-07 08:18:59,016] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 08:18:59,997] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 08:18:59,998] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK']
[2022-02-07 08:19:00,023] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 08:19:00,024] DEBUG      Wait for Play button
[2022-02-07 08:19:00,054] DEBUG      Found Play Btn
[2022-02-07 08:19:00,628] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-07 08:19:00,712] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-07 08:19:03,260] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 08:19:09,278] DEBUG      Found Match: A3_TOWN_1 (80.2% confidence)
[2022-02-07 08:19:09,279] INFO       Capabilities: CharacterCapabilities(can_teleport_natively=False, can_teleport_with_charges=False)
[2022-02-07 08:19:09,596] INFO       Health Manager is now pausing
[2022-02-07 08:19:10,015] DEBUG      Will pickup: {'rejuv': 0, 'health': 3, 'mana': 2}
[2022-02-07 08:19:10,044] INFO       Buy pots at next possible Vendor
[2022-02-07 08:19:10,044] DEBUG      Traverse from a3_town_start to a3_ormus
[2022-02-07 08:19:19,210] DEBUG      Waiting for templates: ['SUPER_HEALING_POTION']
[2022-02-07 08:19:19,248] DEBUG      Found Match: SUPER_HEALING_POTION (99.4% confidence)
[2022-02-07 08:19:22,472] DEBUG      Waiting for templates: ['SUPER_MANA_POTION']
[2022-02-07 08:19:22,500] DEBUG      Found Match: SUPER_MANA_POTION (99.4% confidence)
[2022-02-07 08:19:26,424] DEBUG      Will pickup: {'rejuv': 0, 'health': 0, 'mana': 0}
[2022-02-07 08:19:26,460] INFO       Run Trav
[2022-02-07 08:19:26,460] DEBUG      Traverse from a3_ormus to a3_stash_wp
[2022-02-07 08:19:29,927] DEBUG      Select A3_WP (93.3% confidence)
[2022-02-07 08:19:35,117] DEBUG      Waiting for templates: ['TRAV_0', 'TRAV_1', 'TRAV_20']
[2022-02-07 08:19:35,202] DEBUG      Found Match: TRAV_0 (99.8% confidence)
[2022-02-07 08:19:35,431] INFO       Health Manager is now active
[2022-02-07 08:19:37,995] DEBUG      Traverse from a3_trav_start to a3_trav_center_stairs
[2022-02-07 08:19:46,591] DEBUG      Traverse: [228, 229]
[2022-02-07 08:20:00,055] DEBUG      Drink mana potion in slot 1. HP: 86.1%, Mana: 46.1%
[2022-02-07 08:20:10,024] DEBUG      Took a screenshot of current loot
[2022-02-07 08:20:12,705] DEBUG      Traverse: [230]
[2022-02-07 08:20:14,190] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 08:20:14,206] DEBUG      Found Match: SAVE_AND_EXIT_NO_HIGHLIGHT (93.1% confidence)
[2022-02-07 08:20:16,502] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 08:20:18,581] INFO       End game. Elapsed time: 79.57s
[2022-02-07 08:20:18,818] INFO       Starting game #3
[2022-02-07 08:20:18,819] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 08:20:19,817] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 08:20:19,818] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK']
[2022-02-07 08:20:19,842] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 08:20:19,842] DEBUG      Wait for Play button
[2022-02-07 08:20:19,877] DEBUG      Found Play Btn
[2022-02-07 08:20:20,366] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-07 08:20:20,433] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-07 08:20:22,993] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 08:20:28,975] DEBUG      Found Match: A3_TOWN_1 (80.1% confidence)
[2022-02-07 08:20:28,976] INFO       Capabilities: CharacterCapabilities(can_teleport_natively=False, can_teleport_with_charges=False)
[2022-02-07 08:20:29,174] INFO       Health Manager is now pausing
[2022-02-07 08:20:29,724] DEBUG      Will pickup: {'rejuv': 0, 'health': 0, 'mana': 0}
[2022-02-07 08:20:29,785] INFO       Run Trav
[2022-02-07 08:20:29,785] DEBUG      Traverse from a3_town_start to a3_stash_wp
[2022-02-07 08:20:37,486] DEBUG      Select A3_WP (90.0% confidence)
[2022-02-07 08:20:42,244] DEBUG      Waiting for templates: ['TRAV_0', 'TRAV_1', 'TRAV_20']
[2022-02-07 08:20:42,330] DEBUG      Found Match: TRAV_0 (99.9% confidence)
[2022-02-07 08:20:42,347] INFO       Health Manager is now active
[2022-02-07 08:20:45,097] DEBUG      Traverse from a3_trav_start to a3_trav_center_stairs
[2022-02-07 08:20:53,118] DEBUG      Traverse: [228, 229]
[2022-02-07 08:21:06,383] DEBUG      Drink mana potion in slot 1. HP: 92.9%, Mana: 45.5%
[2022-02-07 08:21:16,483] DEBUG      Took a screenshot of current loot
[2022-02-07 08:21:19,093] DEBUG      Traverse: [230]
[2022-02-07 08:21:22,255] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 08:21:22,283] DEBUG      Found Match: SAVE_AND_EXIT_NO_HIGHLIGHT (93.2% confidence)
[2022-02-07 08:21:24,526] DEBUG      Waiting for templates: ['SAVE_AND_EXIT_NO_HIGHLIGHT', 'SAVE_AND_EXIT_HIGHLIGHT']
[2022-02-07 08:21:26,190] INFO       End game. Elapsed time: 67.37s
[2022-02-07 08:21:26,636] INFO       Starting game #4
[2022-02-07 08:21:26,637] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK', 'A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
[2022-02-07 08:21:27,618] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 08:21:27,619] DEBUG      Waiting for templates: ['MAIN_MENU_TOP_LEFT', 'MAIN_MENU_TOP_LEFT_DARK']
[2022-02-07 08:21:27,637] DEBUG      Found Match: MAIN_MENU_TOP_LEFT (100.0% confidence)
[2022-02-07 08:21:27,637] DEBUG      Wait for Play button
[2022-02-07 08:21:27,654] DEBUG      Found Play Btn
[2022-02-07 08:21:28,078] DEBUG      Waiting for templates: ['LOADING', 'HELL_BTN']
[2022-02-07 08:21:28,146] DEBUG      Found Match: HELL_BTN (100.0% confidence)
[2022-02-07 08:21:30,736] DEBUG      Waiting for templates: ['A5_TOWN_0', 'A5_TOWN_1', 'A4_TOWN_4', 'A4_TOWN_5', 'A3_TOWN_0', 'A3_TOWN_1', 'A2_TOWN_0', 'A2_TOWN_1', 'A2_TOWN_10', 'A1_TOWN_1', 'A1_TOWN_3']
